TS,label,value
2015-01-29_00:00:00,N,0
2015-01-30_00:00:00,B,0
2015-01-31_00:00:00,A,0
2015-02-01_00:00:00,B,0
2015-02-02_00:00:00,A,0
2015-02-03_00:00:00,B,0
2015-02-04_00:00:00,A,0
2015-02-05_00:00:00,N,0
2015-02-06_00:00:00,N,0
2015-02-07_00:00:00,B,0
2015-02-08_00:00:00,A,0
2015-02-09_00:00:00,A,0
2015-02-10_00:00:00,A,0
2015-02-11_00:00:00,A,0
2015-02-12_00:00:00,A,0
2015-02-13_00:00:00,N,0
2015-02-14_00:00:00,A,0
2015-02-15_00:00:00,A,0
2015-02-16_00:00:00,N,0
2015-02-17_00:00:00,B,0
2015-02-18_00:00:00,N,0
2015-02-19_00:00:00,B,0
2015-02-20_00:00:00,N,0
2015-02-21_00:00:00,B,0
2015-02-22_00:00:00,N,0
2015-02-23_00:00:00,N,0
2015-02-24_00:00:00,B,0
2015-02-25_00:00:00,A,0
2015-02-26_00:00:00,A,0
2015-02-27_00:00:00,N,0
2015-02-28_00:00:00,N,0
2015-03-01_00:00:00,N,0
2015-03-02_00:00:00,B,0
2015-03-03_00:00:00,B,0
2015-03-04_00:00:00,N,0
2015-03-05_00:00:00,B,0
2015-03-17_00:00:00,N,0
2015-03-18_00:00:00,B,0
2015-03-19_00:00:00,B,0
2015-03-20_00:00:00,N,0
2015-03-21_00:00:00,A,0
2015-03-22_00:00:00,N,0
2015-03-23_00:00:00,N,0
2015-03-24_00:00:00,A,0
2015-03-25_00:00:00,N,0
2015-03-26_00:00:00,PP,118.339966
2015-03-27_00:00:00,N,1.34997599999997
2015-03-28_00:00:00,A,1.26000900000008
2015-03-29_00:00:00,N,1.27001999999993
2015-03-30_00:00:00,A,1.29003899999998
2015-03-31_00:00:00,N,1.26000999999997
2015-04-01_00:00:00,N,1.41992200000004
2015-04-02_00:00:00,A,1.36999500000002
2015-04-03_00:00:00,A,1.07006799999999
2015-04-04_00:00:00,B,1.28991700000006
2015-04-05_00:00:00,B,1.23010299999987
2015-04-06_00:00:00,N,1.28991700000006
2015-04-07_00:00:00,N,1.20007299999998
2015-04-08_00:00:00,A,1.17993100000012
2015-04-09_00:00:00,A,1.06005899999991
2015-04-10_00:00:00,N,0.899902000000111
2015-04-11_00:00:00,A,0.75
2015-04-12_00:00:00,N,0.690063999999893
2015-04-13_00:00:00,A,0.640014000000065
2015-04-14_00:00:00,N,0.549927000000025
2015-04-15_00:00:00,N,0.510009999999966
2015-04-16_00:00:00,N,0.5
2015-04-17_00:00:00,B,0.480102999999872
2015-04-18_00:00:00,N,0.619995000000017
2015-04-19_00:00:00,A,0.899902000000111
2015-04-20_00:00:00,N,0.739990000000034
2015-04-21_00:00:00,A,0.680053999999927
2015-04-22_00:00:00,N,0.619995000000017
2015-04-23_00:00:00,N,0.709961000000021
2015-04-24_00:00:00,B,0.730102999999872
2015-04-25_00:00:00,B,0.509887000000163
2015-04-26_00:00:00,A,0.610107999999855
2015-04-27_00:00:00,A,0.880004999999983
2015-04-28_00:00:00,B,1.02990700000009
2015-04-29_00:00:00,B,1
2015-04-30_00:00:00,N,0.760009999999966
2015-05-01_00:00:00,B,0.58996500000012
2015-05-02_00:00:00,A,0.570068999999876
2015-05-03_00:00:00,B,0.459961000000021
2015-05-04_00:00:00,N,0.520019000000048
2015-05-05_00:00:00,B,0.540038999999979
2015-05-06_00:00:00,A,0.5
2015-05-07_00:00:00,N,0.489990000000034
2015-05-08_00:00:00,N,0.469970999999987
2015-05-09_00:00:00,A,0.430053999999927
2015-05-10_00:00:00,B,0.459961000000021
2015-05-11_00:00:00,B,0.469970999999987
2015-05-12_00:00:00,N,0.420043000000078
2015-05-13_00:00:00,A,0.400024999999914
2015-05-14_00:00:00,A,0.359985000000052
2015-05-15_00:00:00,B,0.380004999999983
2015-05-16_00:00:00,N,0.369995000000017
2015-05-17_00:00:00,A,0.380004999999983
2015-05-18_00:00:00,A,0.409912000000077
2015-05-19_00:00:00,B,0.440063999999893
2015-05-20_00:00:00,N,0.119995000000017
2015-05-21_00:00:00,B,0.739990000000034
2015-05-27_00:00:00,B,2.25
2015-05-28_00:00:00,N,0.380004999999983
2015-05-29_00:00:00,N,0.380004999999983
2015-05-30_00:00:00,A,0.329956000000038
2015-05-31_00:00:00,N,0.350097999999889
2015-06-01_00:00:00,A,0.369995000000017
2015-06-02_00:00:00,A,0.33996500000012
2015-06-03_00:00:00,N,0.319946999999956
2015-06-04_00:00:00,B,0.300048999999944
2015-06-05_00:00:00,N,0.290038999999979
2015-06-06_00:00:00,A,0.259887000000163
2015-06-07_00:00:00,N,0.260009999999966
2015-06-08_00:00:00,A,0.280029000000013
2015-06-09_00:00:00,A,0.280029999999897
2015-06-10_00:00:00,B,0.290038999999979
2015-06-11_00:00:00,B,0.299927000000025
2015-06-12_00:00:00,B,0.290038999999979
2015-06-13_00:00:00,N,0.280029000000013
2015-06-14_00:00:00,N,0.289917000000059
2015-06-15_00:00:00,A,0.290038999999979
2015-06-16_00:00:00,A,0.300048999999944
2015-06-17_00:00:00,B,0.329956000000038
2015-06-18_00:00:00,B,0.319946000000073
2015-06-19_00:00:00,N,0.290038999999979
2015-06-20_00:00:00,B,0.280029000000013
2015-06-21_00:00:00,A,0.299927000000025
2015-06-22_00:00:00,A,0.280029999999897
2015-06-23_00:00:00,N,0.270019000000048
2015-06-24_00:00:00,B,0.209961000000021
2015-07-03_00:00:00,N,3.36999500000002
2015-07-08_00:00:00,PN,-0.010009999999966
2015-07-09_00:00:00,N,0.220092999999906
2015-07-10_00:00:00,N,0.209961000000021
2015-07-11_00:00:00,B,0.239990000000034
2015-07-12_00:00:00,A,0.209961000000021
2015-07-13_00:00:00,N,0.220092999999906
2015-07-14_00:00:00,B,0.229980000000069
2015-07-15_00:00:00,N,0.189941999999974
2015-07-16_00:00:00,A,0.220092999999906
2015-07-17_00:00:00,N,0.18994100000009
2015-07-18_00:00:00,N,0.190063999999893
2015-07-19_00:00:00,B,0.179931000000124
2015-07-20_00:00:00,B,0.190063999999893
2015-07-21_00:00:00,A,0.179931000000124
2015-07-22_00:00:00,N,0.180053999999927
2015-07-23_00:00:00,B,0.179932000000008
2015-07-24_00:00:00,B,0.180053000000044
2015-07-25_00:00:00,A,0.189941999999974
2015-07-26_00:00:00,A,0.180053000000044
2015-07-27_00:00:00,A,0.189941999999974
2015-07-28_00:00:00,N,0.200072999999975
2015-07-29_00:00:00,A,0.219970999999987
2015-07-30_00:00:00,N,0.219970999999987
2015-07-31_00:00:00,B,0.239990000000034
2015-08-01_00:00:00,B,0.220092999999906
2015-08-02_00:00:00,B,0.229980000000069
2015-08-03_00:00:00,B,0.130004999999983
2015-08-04_00:00:00,A,0.209961000000021
2015-08-05_00:00:00,B,0.209961000000021
2015-08-06_00:00:00,N,0.21008299999994
2015-08-07_00:00:00,A,0.209961000000021
2015-08-08_00:00:00,B,0.199951000000056
2015-08-09_00:00:00,A,0.229980000000069
2015-08-10_00:00:00,A,0.230102999999872
2015-08-11_00:00:00,A,0.209961000000021
2015-08-12_00:00:00,A,0.219970999999987
2015-08-13_00:00:00,N,0.21008299999994
2015-08-14_00:00:00,N,0.219970000000103
2015-08-15_00:00:00,N,0.229980999999952
2015-08-16_00:00:00,N,0.25
2015-08-17_00:00:00,N,0.229980000000069
2015-08-18_00:00:00,A,0.229980999999952
2015-08-19_00:00:00,B,0.25
2015-08-20_00:00:00,B,0.25
2015-08-21_00:00:00,B,0.229980000000069
2015-08-22_00:00:00,N,0.239990000000034
2015-08-23_00:00:00,N,0.220092999999906
2015-08-24_00:00:00,N,0.260009999999966
2015-08-25_00:00:00,A,0.25
2015-08-26_00:00:00,B,0.260009999999966
2015-08-27_00:00:00,N,0.239990000000034
2015-08-28_00:00:00,N,0.239990000000034
2015-08-29_00:00:00,B,0.229980999999952
2015-08-30_00:00:00,N,0.229980000000069
2015-08-31_00:00:00,A,0.239990000000034
2015-09-01_00:00:00,N,0.25
2015-09-02_00:00:00,B,0.270019999999931
2015-09-03_00:00:00,B,0.25
2015-09-04_00:00:00,N,0.280029000000013
2015-09-05_00:00:00,N,0.260009999999966
2015-09-06_00:00:00,A,0.279907000000094
2015-09-07_00:00:00,A,0.330077999999958
2015-09-08_00:00:00,A,0.339966000000004
2015-09-09_00:00:00,B,0.329956000000038
2015-09-10_00:00:00,N,0.330077999999958
2015-09-11_00:00:00,N,0.309936999999991
2015-09-12_00:00:00,B,0.270019000000048
2015-09-13_00:00:00,B,0.300048999999944
2015-09-14_00:00:00,N,0.339966000000004
2015-09-15_00:00:00,A,0.359985000000052
2015-09-16_00:00:00,B,0.34997599999997
2015-09-17_00:00:00,A,0.390014999999948
2015-09-18_00:00:00,A,0.320067999999992
2015-09-19_00:00:00,B,0.299927000000025
2015-09-20_00:00:00,N,0.320067999999992
2015-09-21_00:00:00,B,0.359985000000052
2015-09-22_00:00:00,B,0.380004999999983
2015-09-23_00:00:00,N,0.390014999999948
2015-09-24_00:00:00,B,0.239990000000034
2015-09-25_00:00:00,A,0.520019999999931
2015-09-26_00:00:00,A,0.329956000000038
2015-09-27_00:00:00,N,0.339966000000004
2015-09-28_00:00:00,N,0.40002400000003
2015-09-29_00:00:00,N,0.390014999999948
2015-09-30_00:00:00,B,0.390014000000065
2015-10-01_00:00:00,A,0.429932000000008
2015-10-02_00:00:00,A,0.40002400000003
2015-10-03_00:00:00,A,0.380004999999983
2015-10-04_00:00:00,A,0.390014999999948
2015-10-05_00:00:00,N,0.229980000000069
2015-10-07_00:00:00,N,1.13000499999998
2015-10-08_00:00:00,N,0.520019999999931
2015-10-09_00:00:00,A,0.479980000000069
2015-10-10_00:00:00,A,0.459961000000021
2015-10-11_00:00:00,A,0.489990000000034
2015-10-12_00:00:00,N,0.540038999999979
2015-10-13_00:00:00,A,0.520019999999931
2015-10-14_00:00:00,N,0.180053999999927
2015-10-15_00:00:00,N,1.08996500000012
2015-10-16_00:00:00,B,0.569946999999957
2015-10-17_00:00:00,N,0.540038999999979
2015-10-18_00:00:00,A,0.540038999999979
2015-10-19_00:00:00,B,0.760009999999966
2015-10-20_00:00:00,A,1.19995100000006
2015-10-21_00:00:00,A,1.410034
2015-10-22_00:00:00,A,1.27001999999993
2015-10-23_00:00:00,A,0.989990000000034
2015-10-24_00:00:00,A,0.829956000000038
2015-10-25_00:00:00,A,0.839966000000004
2015-10-26_00:00:00,N,0.690063000000009
2015-10-27_00:00:00,A,0.579956000000038
2015-10-28_00:00:00,N,0.829956000000038
2015-10-29_00:00:00,N,0.920043999999962
2015-10-30_00:00:00,N,0.790038999999979
2015-10-31_00:00:00,B,0.650024999999914
2015-11-01_00:00:00,N,0.78991700000006
2015-11-02_00:00:00,N,0.830077999999958
2015-11-03_00:00:00,N,0.739990000000034
2015-11-04_00:00:00,N,0.390014999999948
2015-11-05_00:00:00,PN,-1745.860015
2015-11-06_00:00:00,N,0.65
2015-11-07_00:00:00,B,0.6
2015-11-08_00:00:00,B,0.74
2015-11-09_00:00:00,A,0.75
2015-11-10_00:00:00,N,0.76
2015-11-11_00:00:00,B,1.1
2015-11-12_00:00:00,A,1.16
2015-11-13_00:00:00,A,1.17
2015-11-14_00:00:00,N,1.15
2015-11-15_00:00:00,A,1.279999
2015-11-16_00:00:00,B,1.490001
2015-11-17_00:00:00,N,1.53
2015-11-18_00:00:00,N,0.939999
2015-11-19_00:00:00,A,0.820001
2015-11-20_00:00:00,B,0.799999
2015-11-21_00:00:00,B,1.56
2015-11-22_00:00:00,A,1.970001
2015-11-23_00:00:00,N,2.299999
2015-11-24_00:00:00,A,2.290001
2015-11-25_00:00:00,N,1.629999
2015-11-26_00:00:00,A,1.790001
2015-11-27_00:00:00,A,2.009999
2015-11-28_00:00:00,N,1.59
2015-11-29_00:00:00,N,1.53000000000001
2015-11-30_00:00:00,A,1.75999899999999
2015-12-01_00:00:00,B,1.920002
2015-12-02_00:00:00,B,2.040001
2015-12-03_00:00:00,N,1.959999
2015-12-04_00:00:00,A,1.509998
2015-12-05_00:00:00,N,1.53000299999999
2015-12-06_00:00:00,N,1.319999
2015-12-07_00:00:00,N,1.279999
2015-12-08_00:00:00,N,1.209999
2015-12-09_00:00:00,N,1.48
2015-12-10_00:00:00,B,1.819999
2015-12-11_00:00:00,N,1.710003
2015-12-12_00:00:00,N,1.82
2015-12-13_00:00:00,B,1.809998
2015-12-14_00:00:00,A,1.61
2015-12-15_00:00:00,B,1.43
2015-12-16_00:00:00,N,1.330002
2015-12-17_00:00:00,A,1.329998
2015-12-18_00:00:00,B,1.260002
2015-12-19_00:00:00,N,1.249997
2015-12-20_00:00:00,B,1.130005
2015-12-21_00:00:00,A,1.299995
2015-12-22_00:00:00,B,1.239998
2015-12-23_00:00:00,A,1.45000400000001
2015-12-24_00:00:00,N,1.14
2015-12-25_00:00:00,B,1.27999899999999
2015-12-26_00:00:00,A,1.09999800000001
2015-12-27_00:00:00,N,1.09000399999999
2015-12-28_00:00:00,B,1.119995
2015-12-29_00:00:00,B,1.260002
2015-12-30_00:00:00,N,1.360001
2015-12-31_00:00:00,N,1.389999
2016-01-01_00:00:00,N,1.43000099999999
2016-01-02_00:00:00,N,1.400001
2016-01-03_00:00:00,B,1.75
2016-01-04_00:00:00,N,1.540001
2016-01-05_00:00:00,B,1.83000199999999
2016-01-06_00:00:00,B,1.979996
2016-01-07_00:00:00,N,1.489997
2016-01-08_00:00:00,B,1.450005
2016-01-09_00:00:00,A,1.299995
2016-01-10_00:00:00,N,1.46000000000001
2016-01-11_00:00:00,B,1.490005
2016-01-12_00:00:00,B,1.879997
2016-01-13_00:00:00,B,1.83000199999999
2016-01-14_00:00:00,A,1.879997
2016-01-15_00:00:00,A,2.110001
2016-01-16_00:00:00,A,2.410004
2016-01-17_00:00:00,N,2.229995
2016-01-18_00:00:00,N,2.300003
2016-01-19_00:00:00,N,1.93000099999999
2016-01-20_00:00:00,A,1.69999700000001
2016-01-21_00:00:00,N,2.099998
2016-01-22_00:00:00,N,1.910004
2016-01-23_00:00:00,B,1.41999799999999
2016-01-24_00:00:00,A,1.75
2016-01-25_00:00:00,N,1.58000200000001
2016-01-26_00:00:00,B,1.52999899999999
2016-01-27_00:00:00,B,1.54000000000001
2016-01-28_00:00:00,A,1.400002
2016-01-29_00:00:00,N,1.64999399999999
2016-01-30_00:00:00,A,1.520004
2016-01-31_00:00:00,B,1.39000000000002
2016-02-01_00:00:00,A,1.35999999999999
2016-02-02_00:00:00,B,1.38000500000001
2016-02-03_00:00:00,N,1.61999499999999
2016-02-04_00:00:00,N,1.89000000000002
2016-02-05_00:00:00,N,1.60999999999999
2016-02-06_00:00:00,A,1.38000500000001
2016-02-07_00:00:00,B,1.720001
2016-02-08_00:00:00,B,1.37998999999999
2016-02-09_00:00:00,A,1.790008
2016-02-10_00:00:00,B,2.03999400000001
2016-02-11_00:00:00,N,1.75
2016-02-12_00:00:00,N,1.63000500000001
2016-02-13_00:00:00,N,1.209991
2016-02-14_00:00:00,A,1.63000499999998
2016-02-15_00:00:00,N,2.050003
2016-02-16_00:00:00,N,2.459991
2016-02-17_00:00:00,N,2.45001299999998
2016-02-18_00:00:00,B,2.189987
2016-02-19_00:00:00,A,2.060013
2016-02-20_00:00:00,A,1.75
2016-02-21_00:00:00,N,1.39999400000002
2016-02-22_00:00:00,N,1.770004
2016-02-23_00:00:00,A,1.58999599999999
2016-02-24_00:00:00,N,1.300003
2016-02-25_00:00:00,B,1.51998900000001
2016-02-26_00:00:00,B,1.70001199999999
2016-02-27_00:00:00,N,1.71998600000001
2016-02-28_00:00:00,A,1.97000199999999
2016-02-29_00:00:00,B,2.25
2016-03-01_00:00:00,A,1.98001100000002
2016-03-02_00:00:00,B,1.709991
2016-03-03_00:00:00,A,1.94000299999999
2016-03-04_00:00:00,A,1.41000299999999
2016-03-05_00:00:00,A,1.91000400000002
2016-03-06_00:00:00,N,2.10999999999999
2016-03-07_00:00:00,A,2
2016-03-08_00:00:00,N,2.01998900000001
2016-03-09_00:00:00,A,1.949997
2016-03-10_00:00:00,N,1.840012
2016-03-11_00:00:00,A,1.76998900000001
2016-03-12_00:00:00,A,1.73001099999999
2016-03-13_00:00:00,A,1.659988
2016-03-14_00:00:00,N,1.5
2016-03-15_00:00:00,N,1.39000000000002
2016-03-16_00:00:00,N,1.80000299999997
2016-03-17_00:00:00,B,1.790008
2016-03-18_00:00:00,A,1.65998900000002
2016-03-19_00:00:00,B,1.45001199999999
2016-03-20_00:00:00,B,1.19000199999999
2016-03-21_00:00:00,N,1.14000000000002
2016-03-22_00:00:00,A,1.35999999999999
2016-03-23_00:00:00,A,1.439988
2016-03-24_00:00:00,N,1.40000900000001
2016-03-25_00:00:00,A,1.36999499999999
2016-03-26_00:00:00,N,0.860001000000011
2016-03-27_00:00:00,A,1.16000299999999
2016-03-28_00:00:00,B,0.970000999999997
2016-03-29_00:00:00,B,0.879990000000021
2016-03-30_00:00:00,N,0.930007999999987
2016-03-31_00:00:00,A,1.28999300000001
2016-04-01_00:00:00,N,1.61000099999998
2016-04-02_00:00:00,A,1.19999700000003
2016-04-03_00:00:00,N,0.950011999999987
2016-04-04_00:00:00,A,0.989990000000006
2016-04-05_00:00:00,N,1.470001
2016-04-06_00:00:00,A,1.18000799999999
2016-04-07_00:00:00,A,1.459992
2016-04-08_00:00:00,A,1.520004
2016-04-09_00:00:00,A,1.36999500000002
2016-04-10_00:00:00,A,1.050003
2016-04-11_00:00:00,N,0.930007999999987
2016-04-12_00:00:00,B,0.890000000000015
2016-04-13_00:00:00,B,0.849989999999991
2016-04-14_00:00:00,N,0.790008999999998
2016-04-15_00:00:00,A,0.669997999999993
2016-04-16_00:00:00,A,0.580002000000007
2016-04-17_00:00:00,N,0.639998999999989
2016-04-18_00:00:00,N,0.890000000000015
2016-04-19_00:00:00,N,0.889998999999989
2016-04-20_00:00:00,N,0.629990000000021
2016-04-21_00:00:00,A,0.900008999999983
2016-04-22_00:00:00,N,0.880005000000011
2016-04-23_00:00:00,N,0.859984999999995
2016-04-24_00:00:00,N,1.17001400000001
2016-04-25_00:00:00,N,1.11999499999999
2016-04-26_00:00:00,A,1.08000200000001
2016-04-27_00:00:00,A,1.04998699999999
2016-04-28_00:00:00,A,1.02001999999999
2016-04-29_00:00:00,B,0.929993000000025
2016-04-30_00:00:00,B,1.26000899999997
2016-05-01_00:00:00,B,1.29998800000004
2016-05-02_00:00:00,B,0.850006000000008
2016-05-03_00:00:00,N,1.26998899999995
2016-05-04_00:00:00,N,0.730011000000047
2016-05-05_00:00:00,N,0.470000999999968
2016-05-06_00:00:00,A,0.470002000000022
2016-05-07_00:00:00,A,0.440001999999993
2016-05-08_00:00:00,A,0.470000999999968
2016-05-09_00:00:00,A,0.529999000000032
2016-05-10_00:00:00,B,0.529998999999975
2016-05-11_00:00:00,A,0.509979000000044
2016-05-12_00:00:00,B,0.559997999999951
2016-05-13_00:00:00,B,0.490020000000015
2016-05-14_00:00:00,B,0.459992
2016-05-15_00:00:00,N,0.459991000000002
2016-05-16_00:00:00,N,0.490021000000013
2016-05-17_00:00:00,A,0.44000299999999
2016-05-18_00:00:00,B,0.419982000000005
2016-05-19_00:00:00,N,0.429993000000025
2016-05-20_00:00:00,A,0.400024999999971
2016-05-21_00:00:00,A,0.359984999999995
2016-05-22_00:00:00,A,0.359984999999995
2016-05-23_00:00:00,N,0.450012000000015
2016-05-24_00:00:00,N,0.429993000000025
2016-05-25_00:00:00,N,0.390014999999948
2016-05-26_00:00:00,B,0.389984000000027
2016-05-27_00:00:00,A,0.400023999999974
2016-05-28_00:00:00,A,0.369995000000017
2016-05-29_00:00:00,N,0.339996999999983
2016-05-30_00:00:00,B,0.399994000000049
2016-05-31_00:00:00,A,0.380004999999983
2016-06-01_00:00:00,B,0.410003000000017
2016-06-02_00:00:00,B,0.380004999999983
2016-06-03_00:00:00,B,0.379974000000004
2016-06-04_00:00:00,B,0.340026999999964
2016-06-05_00:00:00,A,0.339997000000039
2016-06-06_00:00:00,A,0.380004999999983
2016-06-07_00:00:00,N,0.339995999999985
2016-06-08_00:00:00,N,0.329986000000019
2016-06-09_00:00:00,B,0.330017999999995
2016-06-10_00:00:00,A,0.339995999999985
2016-06-11_00:00:00,A,0.279999000000032
2016-06-12_00:00:00,B,0.289977999999962
2016-06-13_00:00:00,N,0.320007000000032
2016-06-14_00:00:00,B,0.330016999999998
2016-06-15_00:00:00,N,0.339995999999985
2016-06-16_00:00:00,B,0.339996999999983
2016-06-17_00:00:00,A,0.339996000000042
2016-06-18_00:00:00,B,0.339995999999985
2016-06-19_00:00:00,B,0.320007999999973
2016-06-20_00:00:00,B,0.339996000000042
2016-06-21_00:00:00,N,0.320006999999976
2016-06-22_00:00:00,A,0.309998000000007
2016-06-23_00:00:00,B,0.299987999999985
2016-06-24_00:00:00,N,0.290008
2016-06-25_00:00:00,A,0.290008999999998
2016-06-26_00:00:00,A,0.259979000000044
2016-06-27_00:00:00,A,0.290008999999998
2016-06-28_00:00:00,A,0.269988999999953
2016-06-29_00:00:00,B,0.290008
2016-06-30_00:00:00,A,0.26998900000001
2016-07-01_00:00:00,B,0.270019999999988
2016-07-02_00:00:00,A,0.239990000000034
2016-07-03_00:00:00,B,0.270019999999988
2016-07-04_00:00:00,N,0.26998900000001
2016-07-05_00:00:00,B,0.279997999999978
2016-07-06_00:00:00,N,0.26998900000001
2016-07-07_00:00:00,N,0.260010000000022
2016-07-08_00:00:00,A,0.25
2016-07-09_00:00:00,B,0.239989999999977
2016-07-10_00:00:00,B,0.210021999999981
2016-07-11_00:00:00,B,0.259980000000041
2016-07-12_00:00:00,B,0.260008999999968
2016-07-13_00:00:00,N,0.26998900000001
2016-07-14_00:00:00,A,0.260010000000022
2016-07-15_00:00:00,B,0.260009999999966
2016-07-16_00:00:00,A,0.239990000000034
2016-07-17_00:00:00,N,0.260009999999966
2016-07-18_00:00:00,B,0.239990000000034
2016-07-19_00:00:00,N,0.239989999999977
2016-07-20_00:00:00,A,0.240021000000013
2016-07-21_00:00:00,N,0.239989999999977
2016-07-22_00:00:00,B,0.239991000000032
2016-07-23_00:00:00,A,0.25
2016-07-24_00:00:00,N,0.220000999999968
2016-07-25_00:00:00,N,0.25
2016-07-26_00:00:00,A,0.160003000000017
2016-07-27_00:00:00,N,0.23001099999999
2016-07-28_00:00:00,N,0.239991000000032
2016-07-29_00:00:00,B,0.23001099999999
2016-07-30_00:00:00,B,0.220000999999968
2016-07-31_00:00:00,A,0.209991000000002
2016-08-01_00:00:00,A,0.23001099999999
2016-08-02_00:00:00,B,0.25
2016-08-03_00:00:00,N,0.239991000000032
2016-08-04_00:00:00,A,0.23001099999999
2016-08-05_00:00:00,B,0.239989999999977
2016-08-06_00:00:00,A,0.239990000000034
2016-08-07_00:00:00,N,0.239989999999977
2016-08-08_00:00:00,N,0.220001000000025
2016-08-09_00:00:00,N,0.240021000000013
2016-08-10_00:00:00,A,0.25
2016-08-11_00:00:00,B,0.259978999999987
2016-08-12_00:00:00,A,0.25
2016-08-13_00:00:00,B,0.23001099999999
2016-08-14_00:00:00,N,0.239990999999975
2016-08-15_00:00:00,N,0.230011000000047
2016-08-16_00:00:00,A,0.220000999999968
2016-08-17_00:00:00,B,0.209991000000002
2016-08-18_00:00:00,A,0.210021999999981
2016-08-19_00:00:00,B,0.229981000000009
2016-08-20_00:00:00,N,0.23001099999999
2016-08-21_00:00:00,A,0.239990000000034
2016-08-22_00:00:00,N,0.25
2016-08-23_00:00:00,N,0.25
2016-08-24_00:00:00,N,0.239989999999977
2016-08-25_00:00:00,A,0.240021000000013
2016-08-26_00:00:00,N,0.239989999999977
2016-08-27_00:00:00,N,0.220001000000025
2016-08-28_00:00:00,N,0.23001099999999
2016-08-29_00:00:00,A,0.25
2016-08-30_00:00:00,A,0.25
2016-08-31_00:00:00,A,0.25
2016-09-01_00:00:00,B,0.239991000000032
2016-09-02_00:00:00,B,0.25
2016-09-03_00:00:00,A,0.239989999999977
2016-09-04_00:00:00,B,0.240021000000013
2016-09-05_00:00:00,N,0.25
2016-09-06_00:00:00,B,0.25
2016-09-07_00:00:00,B,0.259978999999987
2016-09-08_00:00:00,B,0.270018999999991
2016-09-09_00:00:00,N,0.25
2016-09-10_00:00:00,A,0.229981000000009
2016-09-11_00:00:00,B,0.240021000000013
2016-09-12_00:00:00,A,0.279997999999978
2016-09-13_00:00:00,A,0.279999000000032
2016-09-14_00:00:00,N,0.279998999999975
2016-09-15_00:00:00,A,0.309998000000007
2016-09-16_00:00:00,B,0.30999700000001
2016-09-17_00:00:00,A,0.299987999999985
2016-09-18_00:00:00,B,0.300018000000023
2016-09-19_00:00:00,A,0.350005999999951
2016-09-20_00:00:00,B,0.309998000000007
2016-09-21_00:00:00,A,0.319976999999994
2016-09-22_00:00:00,N,0.270019000000048
2016-09-23_00:00:00,A,0.32998699999996
2016-09-24_00:00:00,N,0.320007000000032
2016-09-25_00:00:00,B,0.339995999999985
2016-09-26_00:00:00,B,0.329987000000017
2016-09-27_00:00:00,A,0.360015999999973
2016-09-28_00:00:00,B,0.380004999999983
2016-09-29_00:00:00,N,0.359985000000052
2016-09-30_00:00:00,B,0.320006999999976
2016-10-01_00:00:00,B,0.309998000000007
2016-10-02_00:00:00,A,0.330016999999998
2016-10-03_00:00:00,B,0.339995999999985
2016-10-04_00:00:00,A,0.339996999999983
2016-10-05_00:00:00,B,0.339996000000042
2016-10-06_00:00:00,B,0.339995999999985
